Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDY63,17.17612677592627,Low Fat,0.0681925578763469,Fruits and Vegetables,46.321865655673164,OUT041,2004,High,Tier 2,Supermarket Type2,676.1795120333052
FDZ76,,Regular,0.053403595361536306,Household,106.30882707106886,OUT025,2004,Small,Tier 2,Grocery Store,695.0504228874175
FDH55,11.27933097967168,Regular,0.030896517155080138,Soft Drinks,135.97070997006946,OUT013,1985,Medium,Tier 1,Grocery Store,597.6946653789711
FDX41,17.06823957355236,Regular,0.12491284728449809,Meat,249.7606057995909,OUT037,2002,Small,Tier 3,Supermarket Type1,3888.900133143737
FDO95,19.694822914326537,LF,0.04136302796978443,Snack Foods,102.08443483051373,OUT023,2009,Medium,Tier 2,Supermarket Type1,1576.2108012040826
FDW75,,Regular,0.05372681911426686,Snack Foods,237.56431401726974,OUT021,2002,nan,Tier 2,Grocery Store,1083.1710324027263
FDJ11,,Low Fat,0.12844782137941205,Soft Drinks,82.63740343940432,OUT030,1998,Small,Tier 3,Grocery Store,554.5685920309737
FDZ26,10.713938548808045,Low Fat,0.07033574515932393,Dairy,73.92284648462737,OUT025,2009,High,Tier 2,Supermarket Type1,1525.0099309735865
FDH42,17.600785373740468,low fat,0.06345327241581747,Snack Foods,149.36895497939793,OUT011,1997,Small,Tier 2,Supermarket Type2,1560.4827056302126
FDI52,9.016022132196804,Low Fat,0.0,Soft Drinks,184.67761493840337,OUT032,1998,Small,Tier 3,Supermarket Type2,3044.490668700326
FDV57,,Low Fat,0.0797956146399004,Baking Goods,40.19641768452473,OUT038,1998,Medium,Tier 1,Supermarket Type1,1409.0440004716297
FDG51,10.73725538439797,Regular,0.1422202123568452,Meat,80.84514896085985,OUT018,1998,Small,Tier 1,Supermarket Type3,1644.4393318617688
FDW35,15.506097179326018,Low Fat,0.09802854201584373,Meat,134.80724329530278,OUT016,2002,nan,Tier 2,Supermarket Type1,2449.458866872676
FDC59,8.84638260629611,LF,0.0,Fruits and Vegetables,106.13099727613174,OUT038,2004,Small,Tier 2,Supermarket Type2,209.39567261759157
FDY33,8.065487131757212,Regular,0.08945904371118807,Fruits and Vegetables,193.90284825011403,OUT026,2009,Small,Tier 3,Grocery Store,727.6425358087373
FDM69,19.691825386806993,Low Fat,0.05689813697381498,Baking Goods,147.56693708950286,OUT018,1997,Small,Tier 3,Supermarket Type1,3410.9653725682747
FDZ16,6.62885892719259,LF,0.07120524675469858,Frozen Foods,66.88259428889705,OUT015,2007,Medium,Tier 2,Grocery Store,415.4606981697838
FDY45,,Low Fat,0.10989159744427528,Frozen Foods,235.72703724247083,OUT029,2007,Small,Tier 2,Supermarket Type2,3645.026881067392
FDM29,8.533644527408143,Low Fat,0.05461469389616558,Meat,97.3683053611727,OUT019,1985,Medium,Tier 1,Grocery Store,714.2516986893504
FDA17,5.622879413210679,Low Fat,0.1534806937172282,Frozen Foods,198.1601550618174,OUT018,1999,Medium,Tier 1,Supermarket Type1,2417.0342004197605
FDN25,,Low Fat,0.0,Baking Goods,209.38062919424428,OUT021,1999,Small,Tier 1,Supermarket Type1,3775.3139804283264
FDN85,7.8035483536932375,Low Fat,0.014353698987079668,Meat,251.5262710589035,OUT042,2007,Small,Tier 1,Supermarket Type2,3344.1442330527393
FDS96,18.868325672096006,Low Fat,0.009248196361171824,Frozen Foods,144.65671730054333,OUT041,2007,nan,Tier 3,Supermarket Type1,2217.173462723353
FDO75,9.519659903632427,Low Fat,0.07919761125716089,Frozen Foods,171.6421685568194,OUT043,1987,Medium,Tier 1,Supermarket Type1,1762.2070482399959
FDW72,20.20734672920473,Low Fat,0.0,Frozen Foods,107.02154750029275,OUT028,1997,Medium,Tier 1,Supermarket Type1,1413.5157278026106
FDV60,14.305956687827097,Regular,0.10381837996397279,Dairy,185.9812374847753,OUT042,1987,High,Tier 2,Supermarket Type1,3451.545613360418
FDY67,11.985827036300257,low fat,0.015483267481009253,Frozen Foods,136.57820174925354,OUT025,1985,High,Tier 1,Supermarket Type2,1793.377047010013
FDV67,14.281421354711274,Low Fat,0.009282098861487252,Frozen Foods,130.66004388661713,OUT032,1987,nan,Tier 2,Supermarket Type2,2206.43865813541
FDZ95,,Low Fat,0.18346348401402854,Soft Drinks,226.75753169670426,OUT035,2002,nan,Tier 2,Grocery Store,947.396562901952
FDQ61,17.1404200601172,Low Fat,0.06398615622461191,Fruits and Vegetables,41.538834004698394,OUT046,1985,Small,Tier 1,Supermarket Type2,838.4129083708993
FDJ79,9.519937055565636,Low Fat,0.016775135449270145,Dairy,232.85135840132975,OUT018,2002,Small,Tier 1,Grocery Store,1159.5502897965393
FDO63,10.648806265604838,Regular,0.01207604996148878,Snack Foods,225.9760627005681,OUT039,1985,Medium,Tier 2,Supermarket Type1,3050.5981670190054
FDK69,19.305508840532013,Regular,0.2003766148348936,Frozen Foods,146.4642383192115,OUT022,1987,nan,Tier 3,Grocery Store,529.2802331771386
FDE17,20.143304210406487,Low Fat,0.031315568024978126,Frozen Foods,142.74665646729449,OUT025,2007,Small,Tier 2,Supermarket Type1,1940.085753504534
FDU69,19.280931639783592,Low Fat,0.013565165393279524,Soft Drinks,113.21569464816274,OUT011,2002,Medium,Tier 3,Supermarket Type1,1486.217592066201
FDL14,11.711167903317017,Low Fat,0.021074539828569962,Frozen Foods,258.6599720867989,OUT040,2009,High,Tier 3,Supermarket Type1,2867.8906399216658
FDG77,17.485848048110107,Regular,0.13415507917094505,Frozen Foods,55.56894653338348,OUT028,1985,Medium,Tier 1,Supermarket Type1,1001.0007548620994
FDF56,,Low Fat,0.014317984559204825,Frozen Foods,165.7495041945796,OUT020,1999,Small,Tier 1,Supermarket Type1,2677.060082126466
FDC64,,reg,0.053526952285305116,Fruits and Vegetables,186.78676572585593,OUT023,2004,Medium,Tier 1,Supermarket Type1,1903.463171828354
FDH61,8.274881744916543,Regular,0.09324096817712495,Snack Foods,244.89590188989723,OUT034,2009,Small,Tier 1,Supermarket Type1,4092.918656110898
FDP22,14.458084852136263,Low Fat,0.09025377355891494,Baking Goods,209.44680427705515,OUT016,2009,Small,Tier 2,Supermarket Type1,2941.8156738924545
FDR39,7.978174364053567,Regular,0.11205495918512698,Snack Foods,178.08485664665577,OUT024,1998,Small,Tier 3,Supermarket Type1,2835.413262927273
FDS26,10.3050351850751,LF,0.04966057907906288,Dairy,56.866832866788215,OUT039,1998,High,Tier 2,Supermarket Type1,728.902718637636
FDX72,18.680483225918962,Regular,0.05118118612296384,Frozen Foods,115.9587088712375,OUT040,1998,nan,Tier 3,Supermarket Type1,1902.406819645043
FDS67,8.313212947373684,Low Fat,0.0926132945549974,Household,61.93357778603661,OUT033,1997,High,Tier 2,Supermarket Type1,987.5881061141545
FDW71,6.138532562774925,Low Fat,0.016596186984631157,Snack Foods,232.67892846706815,OUT034,2007,High,Tier 3,Grocery Store,1178.735161133361
FDW18,6.104121481805061,low fat,0.039826283963879806,Household,202.41286577963788,OUT017,1999,Medium,Tier 1,Supermarket Type2,3037.1451865151307
FDL10,20.052552328049728,Regular,0.11496332874124629,Fruits and Vegetables,204.23346096336272,OUT039,2004,Small,Tier 3,Supermarket Type3,5160.746669228992
FDZ10,,Regular,0.061951238598665234,Dairy,180.01899908791515,OUT045,2002,Small,Tier 1,Supermarket Type2,3412.6776508130424
FDO43,,low fat,0.03256216437782222,Snack Foods,146.62001349544323,OUT023,2009,Medium,Tier 3,Grocery Store,647.488014477852
FDV57,17.974057296126695,low fat,0.0,Frozen Foods,64.49334367660435,OUT038,1997,nan,Tier 2,Supermarket Type1,835.6941386867746
FDY10,18.373214846568256,LF,0.05877932375875184,Soft Drinks,105.82982394216191,OUT036,2002,nan,Tier 3,Supermarket Type1,1868.7561754791786
FDP70,10.315056529849674,Low Fat,0.23034514306013312,Snack Foods,61.49063226968483,OUT045,1997,Medium,Tier 2,Supermarket Type1,107.98950668699945
FDG73,16.097888919580726,Regular,0.04079412444430691,Frozen Foods,196.73002285603894,OUT043,1987,Medium,Tier 2,Supermarket Type1,2513.8986087639473
FDE31,17.337965053630185,Regular,0.043791388173696266,Soft Drinks,66.85261848506116,OUT030,1997,Medium,Tier 1,Supermarket Type2,548.228887002691
FDW76,,Regular,0.20765396388809476,Dairy,191.48611653948768,OUT047,1987,Medium,Tier 3,Grocery Store,944.5115866598227
FDL35,7.42552119680159,Regular,0.032699031315717775,Household,189.2187396070581,OUT020,1987,High,Tier 2,Grocery Store,874.0010021939642
FDP60,19.014129336272912,Low Fat,0.05745668693362741,Dairy,135.64003016799643,OUT042,2004,High,Tier 3,Supermarket Type1,2668.6580547380986
FDE95,13.62551284377614,Regular,0.10533774916749618,Frozen Foods,61.102590447152025,OUT024,1997,nan,Tier 1,Supermarket Type3,2280.916982055566
FDY38,9.519558821920059,Regular,0.14101269474913983,Household,102.40419001082844,OUT021,2007,High,Tier 1,Supermarket Type3,833.2655732267931
FDN78,,Low Fat,0.1571211668424353,Household,103.62141508737683,OUT033,1987,Medium,Tier 3,Supermarket Type1,711.0371230792609
FDO71,,Low Fat,0.148680995137657,Baking Goods,191.0885806229575,OUT046,2004,nan,Tier 2,Grocery Store,865.6959397672583
FDT78,7.045868819558681,Low Fat,0.11792179847560164,Baking Goods,56.160894465156595,OUT020,1997,High,Tier 2,Supermarket Type1,68.9437287738981
FDL25,17.248748008253774,Low Fat,0.02016823836755564,Soft Drinks,220.68578862970088,OUT028,2009,Medium,Tier 2,Supermarket Type1,2324.166486497523
FDZ57,5.000186156085858,Low Fat,0.05606923289419608,Fruits and Vegetables,205.0316767427602,OUT010,2004,Medium,Tier 3,Supermarket Type1,2706.500507770307
FDU48,,Low Fat,0.11890432579605174,Meat,72.850591180083,OUT026,2009,nan,Tier 2,Grocery Store,15.072773078771228
FDD42,13.360162897369415,Regular,0.11146975714734385,Dairy,195.40780780914457,OUT049,1987,Medium,Tier 2,Supermarket Type1,2417.287768314841
FDE32,5.874150720015557,Regular,0.11721470225176667,Household,183.75803173759903,OUT025,2002,Medium,Tier 2,Supermarket Type1,3112.0703008233604
FDZ19,20.569250607557326,Regular,0.0372513329662432,Frozen Foods,202.06778402551305,OUT035,1999,Small,Tier 1,Supermarket Type1,2788.0087226844785
FDV78,8.618005299994751,low fat,0.05627188590835897,Dairy,73.45356775319974,OUT024,1987,nan,Tier 2,Supermarket Type1,1850.6679329601916
FDD43,9.867179514180494,Low Fat,0.20807491659432575,Fruits and Vegetables,66.24577409598778,OUT017,1998,Medium,Tier 3,Supermarket Type1,709.6074944704844
FDT19,9.863080196080437,Low Fat,0.05433286640238813,Frozen Foods,84.39131676223347,OUT039,1998,Medium,Tier 3,Supermarket Type1,1542.4253231778812
FDZ28,8.686666593877598,low fat,0.12834204391171544,Fruits and Vegetables,114.1504917242644,OUT023,2007,nan,Tier 2,Supermarket Type1,1447.5357316543584
FDZ10,5.023581153380983,Low Fat,0.10054304824754981,Meat,212.54294563823427,OUT042,2004,nan,Tier 3,Supermarket Type1,3080.106540180545
FDX78,16.669516705407943,reg,0.06029777990046376,Frozen Foods,199.7225056201355,OUT016,1999,nan,Tier 3,Supermarket Type1,2799.7032031473905
FDM13,20.469527996788564,low fat,0.026802130392898152,Snack Foods,242.8538662240626,OUT027,2009,Small,Tier 2,Grocery Store,1176.2670634909045
FDP33,8.588695732560721,Regular,0.03367136508377581,Meat,43.48479859268156,OUT021,1985,Medium,Tier 1,Supermarket Type3,1521.757902109775
FDP11,15.608755068854759,reg,0.09401102726472702,Household,32.65794463326269,OUT011,1998,Medium,Tier 2,Supermarket Type1,1520.6134236475177
FDQ41,,Low Fat,0.0,Baking Goods,190.8019308311838,OUT038,1999,Small,Tier 3,Supermarket Type1,2869.466111092063
FDT33,18.574806065448396,Low Fat,0.06002373506871181,Snack Foods,94.23612403265811,OUT030,2007,nan,Tier 3,Supermarket Type3,2531.196652216775
FDL59,11.762067152217746,Regular,0.048813542122674775,Meat,106.83814597277804,OUT016,1997,nan,Tier 2,Supermarket Type1,1089.1809582925066
FDC42,9.846894490246868,Low Fat,0.21278539203132246,Baking Goods,155.76446596033782,OUT036,1999,Medium,Tier 3,Supermarket Type2,2680.3061691432076
FDA70,10.204722144368498,LF,0.09505444742720182,Snack Foods,53.55501831916366,OUT021,1997,Small,Tier 1,Supermarket Type1,815.9420570483314
FDS52,16.401941329576204,Low Fat,0.12380563417499584,Baking Goods,177.81971580605142,OUT029,2004,Small,Tier 2,Supermarket Type1,1336.1589286792732
FDE21,18.068471464090177,Regular,0.06452037745389973,Household,104.78391263316455,OUT023,1997,Medium,Tier 3,Supermarket Type2,1137.3667156571769
FDC74,7.9058234841056425,Regular,0.07066691744703199,Frozen Foods,175.52447858922807,OUT019,2004,Small,Tier 1,Supermarket Type2,1596.0263209984826
FDA49,10.935056130524243,Regular,0.1695406431242503,Soft Drinks,221.82159000687875,OUT032,1987,High,Tier 3,Supermarket Type1,2958.1303272207488
FDJ52,,Low Fat,0.12246538398581024,Frozen Foods,69.35560666760882,OUT039,2004,High,Tier 1,Supermarket Type1,1193.6252583763294
FDL38,17.90709631511583,Low Fat,0.22336787684241965,Baking Goods,244.10081137033967,OUT040,2009,nan,Tier 3,Grocery Store,1053.6410260392531
FDM21,20.757734444199613,low fat,0.07730633510208165,Frozen Foods,152.05827244436207,OUT019,1999,Small,Tier 2,Supermarket Type1,2588.9096462286475
FDN11,17.067972154913292,Low Fat,0.04272807791955923,Household,242.2733859900127,OUT028,2002,Medium,Tier 3,Supermarket Type2,2460.3638136304708
FDS44,11.291123216446756,low fat,0.21071753581711392,Meat,77.77791890640897,OUT028,1997,nan,Tier 2,Supermarket Type1,1645.8239918589709
FDW90,14.450205343914204,Regular,0.056121476591836264,Dairy,169.04941285897465,OUT032,1999,Medium,Tier 1,Supermarket Type1,2658.5323381275107
FDZ17,15.576228067957125,Regular,0.08015788270452143,Meat,122.89403698442908,OUT041,1999,Small,Tier 1,Supermarket Type1,1210.913925849422
FDZ83,6.255293061073983,Regular,0.09256745851121392,Frozen Foods,208.07110396588303,OUT029,1997,Small,Tier 3,Supermarket Type2,3108.598501041098
FDZ43,,Low Fat,0.11388795588122302,Fruits and Vegetables,169.35905693905815,OUT013,2007,nan,Tier 2,Supermarket Type1,3635.8988239814485
FDS16,16.349133255561753,Regular,0.11472043135729233,Meat,143.73855510041324,OUT042,2002,High,Tier 2,Supermarket Type1,2888.693161478701
FDD67,7.677140864016966,low fat,0.0704646763439427,Soft Drinks,239.986643479132,OUT010,1997,nan,Tier 1,Supermarket Type1,4438.5825448086225
FDU84,17.490107478808916,Low Fat,0.1980867047716229,Household,116.73692475948646,OUT022,1985,Small,Tier 1,Supermarket Type3,2466.9064978775327
FDX45,14.340364488225786,reg,0.03836347240660489,Baking Goods,80.59544712658175,OUT012,1985,nan,Tier 3,Supermarket Type3,2665.747381790178
FDY30,20.235548571161516,Low Fat,0.2038660768980959,Fruits and Vegetables,169.8632729759811,OUT021,1987,High,Tier 1,Grocery Store,960.9186380661312
FDY45,5.678756771310267,Low Fat,0.22917364883173946,Household,173.52654054974715,OUT038,1999,Small,Tier 1,Supermarket Type3,3121.4308323317946
FDJ82,9.245218200887471,Low Fat,0.07864171419189116,Household,130.99176296153132,OUT040,2004,nan,Tier 2,Supermarket Type1,2610.2067064157786
FDX73,14.624862068797185,reg,0.061378190686216194,Baking Goods,141.92031004855795,OUT045,1985,Medium,Tier 2,Supermarket Type3,3991.3274663722823
FDC58,9.744958595294891,Low Fat,0.04452402085954475,Snack Foods,250.69728528897699,OUT011,1985,nan,Tier 2,Supermarket Type1,3424.0373277770223
FDC45,,low fat,0.14529236265942935,Meat,198.5177090212643,OUT031,1998,nan,Tier 1,Supermarket Type1,3024.499781272162
FDR33,17.144084520350894,low fat,0.24478915595593181,Dairy,55.43840284099271,OUT031,2002,Medium,Tier 3,Supermarket Type1,1510.6734540584716
FDW71,6.640255425063591,Low Fat,0.08410267074838167,Snack Foods,78.78991630024052,OUT040,2009,Medium,Tier 3,Supermarket Type3,1729.2984705543345
FDE21,13.221671427308284,Low Fat,0.14217664381488077,Fruits and Vegetables,254.38262592017855,OUT023,1985,Medium,Tier 1,Supermarket Type2,4257.4424807909645
FDQ64,13.142248889456894,Regular,0.10124872698360114,Baking Goods,197.0870773725122,OUT038,1999,High,Tier 3,Supermarket Type1,2720.5870607051093
FDM32,10.908492323448657,Low Fat,0.06166928970972564,Soft Drinks,240.46037901327023,OUT044,2009,Medium,Tier 1,Supermarket Type3,4589.142282842306
FDY39,19.926797801114752,Regular,0.05811262949273889,Soft Drinks,99.88813671740607,OUT018,2007,nan,Tier 3,Supermarket Type2,898.7824571958866
FDQ71,18.24010111797154,Low Fat,0.10072631239359532,Dairy,200.62937781991624,OUT041,2004,Small,Tier 1,Supermarket Type2,2868.809855130385
FDT98,,Low Fat,0.0,Dairy,194.22062296040764,OUT036,1987,High,Tier 2,Supermarket Type1,3132.4641522020797
FDV22,16.42922617175996,Regular,0.17161549261979764,Meat,97.77869665105626,OUT019,2009,Medium,Tier 3,Grocery Store,176.4196374964965
FDS58,12.387458301009906,Low Fat,0.09294105484043794,Soft Drinks,156.68775485366223,OUT034,2007,Small,Tier 2,Supermarket Type3,4970.1581094252715
FDD21,19.735912337545216,Low Fat,0.0310378657634788,Fruits and Vegetables,174.3054755921679,OUT042,2009,nan,Tier 2,Supermarket Type3,4722.705645226901
FDI28,16.113526836052564,Low Fat,0.077099082056546,Frozen Foods,140.66031649031697,OUT020,2009,Small,Tier 3,Supermarket Type1,2366.805718413302
FDL18,,Low Fat,0.1588123428080769,Baking Goods,220.25110253134292,OUT046,2009,Small,Tier 1,Supermarket Type1,3711.658747716096
FDG37,18.787054460597524,Regular,0.023437591405289976,Dairy,221.5598796135376,OUT018,1997,Small,Tier 2,Supermarket Type1,2999.556272772645
FDN61,,low fat,0.0260887481204689,Dairy,225.63812610935804,OUT016,2004,Medium,Tier 2,Supermarket Type1,2646.643565793446
FDS25,17.913134461867248,Low Fat,0.0,Dairy,214.78742089257744,OUT016,1985,Medium,Tier 1,Supermarket Type1,3426.733172330424
FDU78,8.123849647303873,Regular,0.1298680665908904,Frozen Foods,142.25919975534327,OUT043,2009,High,Tier 1,Supermarket Type2,2655.9636583043066
FDC21,,Regular,0.1985542297534578,Baking Goods,117.73080857427166,OUT028,2009,High,Tier 3,Grocery Store,455.71893404337976
FDY61,10.369767268317483,Low Fat,0.03558497272058262,Fruits and Vegetables,221.21654525430523,OUT029,1997,Medium,Tier 3,Supermarket Type3,4269.240110912622
FDU62,20.65640749422625,Low Fat,0.09421022619025134,Soft Drinks,142.74633546794138,OUT034,1999,Medium,Tier 1,Supermarket Type1,1870.1958459746243
FDW25,18.704595579966828,LF,0.04152495757118646,Frozen Foods,86.66542168443583,OUT014,2007,Small,Tier 2,Supermarket Type1,1540.5546298173456
FDY48,,Regular,0.03551020473767079,Frozen Foods,146.68901243410974,OUT038,2002,High,Tier 1,Supermarket Type1,2501.3074004149776
FDM62,,Regular,0.09306484326714128,Snack Foods,62.625459041425685,OUT036,2009,Medium,Tier 3,Supermarket Type1,1844.3877503961746
FDJ67,13.993164710441137,Regular,0.026988164035155717,Fruits and Vegetables,189.07478283772375,OUT034,1997,Small,Tier 2,Supermarket Type1,3059.2934488002375
FDG23,20.153450673736305,Low Fat,0.03069296300258367,Baking Goods,107.26189477349845,OUT046,2004,Small,Tier 2,Supermarket Type1,1192.3990124450766
FDZ14,,Regular,0.0,Fruits and Vegetables,89.9515236429145,OUT024,2002,Medium,Tier 3,Supermarket Type3,1800.8717320792873
FDC96,,Regular,0.20672540569577372,Meat,249.99701163399135,OUT013,1999,High,Tier 2,Supermarket Type1,3226.349180730318
FDK84,7.608565390905456,Regular,0.17519133717077454,Snack Foods,208.68262902441074,OUT023,1998,Small,Tier 1,Supermarket Type1,3683.6682605083415
FDR85,,Low Fat,0.06644606005389815,Baking Goods,211.02598562650428,OUT026,1999,Small,Tier 3,Supermarket Type2,2607.795539689363
FDI83,,Low Fat,0.11465210282802916,Snack Foods,173.45605293421218,OUT030,1998,Small,Tier 2,Supermarket Type2,2319.080336373046
FDZ26,11.149680616386158,Low Fat,0.05224231654090898,Snack Foods,223.00974641736835,OUT025,1997,nan,Tier 3,Supermarket Type1,3585.860397908774
FDF16,5.40309462334767,reg,0.17863747624256723,Dairy,204.6073706675777,OUT035,2004,High,Tier 2,Grocery Store,1160.0274790658764
FDN22,18.42395724348817,Low Fat,0.13153995225887008,Soft Drinks,167.7179519507318,OUT018,2002,Small,Tier 1,Supermarket Type2,3943.864373008991
